NHC  06L FLORENCE  20180914 0600 341N 0772W 290 031 0955 1013 0371 41 028 0315 0278 0259 0185 D 0185 0148 0148 0130 72 355N  829W 0130 0111 0111 0093 
NHC  06L FLORENCE  20180914 0600 341N 0772W 290 031 0955 1013 0371 41 028 0315 0278 0259 0185 D 0185 0148 0148 0130 72 355N  829W 0130 0111 0111 0093 
NHC  06L FLORENCE  20180914 1200 341N 0779W 260 031 0958 1013 0371 39 037 0315 0278 0259 0148 D 0185 0148 0148 0074 72 366N  832W 0111 0111 0111 0037 
NHC  06L FLORENCE  20180914 1800 340N 0784W 270 021 0968 1013 0371 33 037 0278 0241 0167 0111 D 0167 0130 0111 0056 72 377N  830W -999 0056 0028 -999 
NHC  06L FLORENCE  20180914 1800 340N 0784W 270 021 0968 1013 0371 33 037 0278 0241 0167 0111 D 0167 0130 0111 0056 72 377N  830W -999 0056 0028 -999 
NHC  06L FLORENCE  20180915 0000 339N 0788W 255 021 0977 1012 0371 28 037 0278 0278 0185 0111 D 0130 0130 0093 0056 72 385N  826W -999 -999 -999 -999 
NHC  06L FLORENCE  20180915 0600 337N 0793W 255 021 0984 1012 0371 26 037 0278 0278 0185 0111 D 0130 0130 0093 0056 72 393N  818W -999 -999 -999 -999 
NHC  06L FLORENCE  20180915 0600 337N 0793W 255 021 0984 1012 0371 26 037 0278 0278 0185 0111 D 0130 0130 0093 0056 72 393N  818W -999 -999 -999 -999 
NHC  06L FLORENCE  20180915 0600 337N 0793W 255 021 0984 1012 0371 26 037 0278 0278 0185 0111 D 0130 0130 0093 0056 72 393N  818W -999 -999 -999 -999 
NHC  06L FLORENCE  20180915 1200 336N 0795W 250 010 0989 1012 0371 23 204 0241 0241 0148 0074 D -999 -999 -999 -999 72 405N  800W -999 -999 -999 -999 
NHC  06L FLORENCE  20180915 1200 336N 0795W 250 010 0989 1012 0371 23 204 0241 0241 0148 0074 D -999 -999 -999 -999 72 405N  800W -999 -999 -999 -999 
NHC  06L FLORENCE  20180915 1800 336N 0798W 270 010 0997 1012 0371 21 204 0241 0241 -999 -999 D -999 -999 -999 -999 72 413N  765W -999 -999 -999 -999 
NHC  06L FLORENCE  20180915 1800 336N 0798W 270 010 0997 1012 0371 21 204 0241 0241 -999 -999 D -999 -999 -999 -999 72 413N  765W -999 -999 -999 -999 
NHC  06L FLORENCE  20180916 0000 336N 0801W 270 010 0997 1010 0371 21 204 0259 0222 -999 -999 D -999 -999 -999 -999 72 414N  745W -999 -999 -999 -999 
NHC  06L FLORENCE  20180916 0600 337N 0810W 275 036 0999 1010 0371 15 204 -999 -999 -999 -999 D -999 -999 -999 -999 72 415N  715W -999 -999 -999 -999 
NHC  06L FLORENCE  20180916 0600 337N 0810W 275 036 0999 1010 0371 15 204 -999 -999 -999 -999 D -999 -999 -999 -999 72 415N  715W -999 -999 -999 -999 
NHC  06L FLORENCE  20180916 1200 336N 0815W 270 026 1002 1004 0473 15 463 -999 -999 -999 -999 D -999 -999 -999 -999 72 420N  680W -999 -999 -999 -999 
NHC  06L FLORENCE  20180917 0000 349N 0820W 325 026 1007 1009 0287 13 278 -999 -999 -999 -999 M -999 -999 -999 -999 72 428N  620W -999 -999 -999 -999 
NHC  06L FLORENCE  20180917 0600 364N 0824W 346 051 1008 1010 0361 13 352 -999 -999 -999 -999 M -999 -999 -999 -999 72 429N  585W -999 -999 -999 -999 
NHC  06L FLORENCE  20180917 1200 380N 0834W 345 067 1008 1012 0278 10 185 -999 -999 -999 -999 M -999 -999 -999 -999 72 413N  561W -999 -999 -999 -999 
NHC  06L FLORENCE  20180917 1800 387N 0820W 360 062 1008 1013 0602 10 593 -999 -999 -999 -999 S -999 -999 -999 -999 72 410N  539W -999 -999 -999 -999 
NHC  06L FLORENCE  20180918 0000 395N 0805W 025 062 1008 1013 0602 10 482 -999 -999 -999 -999 S -999 -999 -999 -999 72 411N  496W -999 -999 -999 -999 
NHC  06L FLORENCE  20180918 0600 414N 0766W 050 103 1006 1012 0649 10 463 -999 -999 -999 -999 S -999 -999 -999 -999 48 395N  649W -999 -999 -999 -999 
NHC  06L FLORENCE  20180918 1200 422N 0733W 060 129 1006 1013 0602 10 593 -999 -999 -999 -999 S -999 -999 -999 -999 48 380N  645W -999 -999 -999 -999 
